Id,MSZoning,LotFrontage,LotArea,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,BldgType,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,GrLivArea,FullBath,BedroomAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,ProcessedClass,IsPUD,HasAlley,PavedAlley,NrRail,NrArtery,NrFeedr,NrPos,Remodelled,Remodelled_2000,Remodelled_1990,MasonryStone,BsmtClass,OutdoorSF,OverallSF,AllBath,FunctionClass,QuSold,LotFrontage_sqred,LotFrontage_sqrt,LotArea_sqred,LotArea_sqrt,YearBuilt_sqred,YearBuilt_sqrt,YearRemodAdd_sqred,YearRemodAdd_sqrt,MasVnrArea_sqred,MasVnrArea_sqrt,BsmtFinSF1_sqred,BsmtFinSF1_sqrt,BsmtFinSF2_sqred,BsmtFinSF2_sqrt,BsmtUnfSF_sqred,BsmtUnfSF_sqrt,TotalBsmtSF_sqred,TotalBsmtSF_sqrt,1stFlrSF_sqred,1stFlrSF_sqrt,2ndFlrSF_sqred,2ndFlrSF_sqrt,GrLivArea_sqred,GrLivArea_sqrt,TotRmsAbvGrd_sqred,TotRmsAbvGrd_sqrt,GarageYrBlt_sqred,GarageYrBlt_sqrt,GarageArea_sqred,GarageArea_sqrt,WoodDeckSF_sqred,WoodDeckSF_sqrt,OpenPorchSF_sqred,OpenPorchSF_sqrt,EnclosedPorch_sqred,EnclosedPorch_sqrt,3SsnPorch_sqred,3SsnPorch_sqrt,ScreenPorch_sqred,ScreenPorch_sqrt,MiscVal_sqred,MiscVal_sqrt,MoSold_sqred,MoSold_sqrt,YrSold_sqred,YrSold_sqrt,OutdoorSF_sqred,OutdoorSF_sqrt,OverallSF_sqred,OverallSF_sqrt,SalePrice,LotFrontage_sqred_sqred,LotFrontage_sqred_sqrt,LotArea_sqred_sqred,LotArea_sqred_sqrt,LotArea_sqrt_sqred,LotArea_sqrt_sqrt,MasVnrArea_sqred_sqred,MasVnrArea_sqred_sqrt,BsmtFinSF1_sqred_sqred,BsmtFinSF1_sqred_sqrt,BsmtFinSF2_sqred_sqred,BsmtFinSF2_sqred_sqrt,TotalBsmtSF_sqred_sqred,TotalBsmtSF_sqred_sqrt,1stFlrSF_sqred_sqred,1stFlrSF_sqred_sqrt,GrLivArea_sqred_sqred,GrLivArea_sqred_sqrt,WoodDeckSF_sqred_sqred,WoodDeckSF_sqred_sqrt,OpenPorchSF_sqred_sqred,OpenPorchSF_sqred_sqrt,EnclosedPorch_sqred_sqred,EnclosedPorch_sqred_sqrt,3SsnPorch_sqred_sqred,3SsnPorch_sqred_sqrt,3SsnPorch_sqrt_sqred,3SsnPorch_sqrt_sqrt,ScreenPorch_sqred_sqred,ScreenPorch_sqred_sqrt,MiscVal_sqred_sqred,MiscVal_sqred_sqrt,MiscVal_sqrt_sqred,MiscVal_sqrt_sqrt,OutdoorSF_sqred_sqred,OutdoorSF_sqred_sqrt,OverallSF_sqred_sqred,OverallSF_sqred_sqrt
92,RL,0.8180917136488045,-0.20213060623279733,Reg,Lvl,Inside,Gtl,NAmes,1Fam,-0.7951514718918303,-2.31508485014502,-0.34007744370479875,-1.156379772566711,Hip,CompShg,HdBoard,HdBoard,0.5528486775830429,3,3,CBlock,3,3,Rec,0.3429390577945895,Unf,-0.2886528311122454,0.1534009400234685,0.4048990999877858,3,1,0.1872746563304456,-0.7951632272572445,-0.5339110765331309,1,-1.0624645274102336,3,-0.31868326571034533,0,0,Attchd,-0.4387689400388684,Unf,2,0.03284429044874903,3,3,Y,-0.7521758378613593,-0.704483250333654,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,0,GdWo,Unkown,-0.0876878115176986,2.100892394960775,-1.3676547331070554,WD,Other,1 Story,0,False,0,0,0,0,0,0,0,0,0,2,-1.106556069951738,-0.3646000184762816,-1.436582633512657,0.23704354622859705,M4.0,0.5158834987391661,0.856412805259937,-0.06706413200774135,0.0,-0.34847321548507587,-0.33585697947126564,-1.1576467539954873,-1.1557301239148439,-0.014325884524582621,1.0063083745025412,-0.24401864368935927,0.5856099877858894,-0.20740549983938375,-0.33431477349290417,-0.15686686853499027,0.362826344581224,-0.21443667629057622,0.6363168235932365,0.02081631959409034,0.2728185138714075,-0.6374570242731167,-0.8502460384647269,-0.5075663095178177,-0.5028584021037854,-0.39102114697216844,2.449489742783178,-0.44794284484513164,-0.4341531581147135,-0.17390477218027328,0.1759084430861573,-0.4543815769198339,-0.8937259621083854,-0.3423914320656612,-0.9644314594564943,-0.2711215879586981,-0.392014161364558,-0.08814924331875733,0.0,-0.21411159391135604,-0.2874597483480099,-0.03748973858705011,0.0,2.6243543930190176,3.4641016151377544,-1.3673234025094156,-1.3678203713226367,-0.500879811462059,-1.6518108534577154,-0.20292398066555004,0.0,98600,-0.05845911581824214,0.7182503036819171,-0.04074660003565058,-0.18847016665662053,-0.20128237384533795,0.0,-0.09861726130871286,0.0,-0.03175346070139908,-0.7813956736988088,-0.10867375490164187,0.0,-0.0350283876100138,-0.48144081657199483,-0.11652387192202271,0.144278617937969,-0.11433986349859551,0.0,-0.11984904705077569,0.0,-0.09134045907339697,0.0,-0.08846269422154247,0.0,-0.04961644733251903,-0.11558188081727688,-0.11596822231787589,0.0,-0.10873324292299444,0.0,-0.02833485384873275,-0.08263196409300652,-0.08518740018728019,0.0,-0.07024932316834456,0.0,-0.03545209394371712,-0.5503001657701705
93,RL,0.6451436522073093,0.2849484636023591,IR1,HLS,Inside,Gtl,Crawfor,1Fam,-0.7951514718918303,1.280685236250437,-1.6649071890426888,1.0240286494753397,Gable,CompShg,Wd Sdng,Wd Sdng,-0.5707501337786359,3,4,BrkTil,4,3,ALQ,0.5907776714412931,Unf,-0.2886528311122454,-0.9151599045112245,-0.4136982326085507,5,1,-0.5139706994988651,-0.7951632272572445,-1.0498063686767642,1,-1.0624645274102336,3,-0.934129784145668,0,0,Detchd,-1.7733577993237515,Unf,2,-0.19173643690497655,3,3,Y,-0.7521758378613593,-0.704483250333654,0.3608270854320293,-0.11633928614822256,-0.2702083542015609,0,Unkown,Unkown,-0.0876878115176986,0.6208909973044512,0.8919935999782177,WD,Normal,1 Story,0,True,0,0,0,0,0,1,1,0,0,4,-0.8420718402463047,-0.4994654000106231,0.10866096540321651,0.23704354622859705,M3.0,0.35378163393064954,0.7107452625566214,-0.06424360471754108,0.5338056421604768,-1.6590660421627044,-1.667755430988554,1.0269606890471505,1.0225607489761204,-0.3001295070271208,-0.7349767578988942,-0.18002377342648393,0.7686206290760697,-0.20740549983938375,-0.33431477349290417,-0.6767540676231996,-0.8322366929830065,-0.21258922279780615,0.0,-0.492289128068555,-0.48243873051478003,-0.6374570242731167,-0.8502460384647269,-0.7963663455954362,-1.136903416971212,-0.8625483748121612,2.23606797749979,-1.7690994979208545,-1.775392275934433,-0.3691491927711681,0.0006525712502144733,-0.4543815769198339,-0.8937259621083854,-0.3423914320656612,-0.9644314594564943,-0.14659144556512552,1.1285690266839992,-0.08814924331875733,0.0,-0.21411159391135604,-0.2874597483480099,-0.03748973858705011,0.0,0.4538692551910192,2.8284271247461903,0.8918976417940134,0.8920414974629851,-0.4851288433284979,-0.7077955501359079,-0.1756512946897021,0.0,163500,-0.06968903421332785,0.594795455539675,-0.040745624011978294,-0.09906578320883028,0.10321815267020448,0.7306200395283973,-0.08975246314475094,0.0,-0.03150962992174524,-0.3629417501668354,-0.10867375490164187,0.0,-0.0350231604075994,-0.4685135011813373,-0.08832274831062992,0.0,-0.05634014405951981,0.0,-0.11984904705077569,0.0,-0.09134045907339697,0.0,-0.09342942352967844,0.0,-0.04961644733251903,-0.11558188081727688,-0.11596822231787589,0.0,-0.10873324292299444,0.0,-0.02833485384873275,-0.08263196409300652,-0.08518740018728019,0.0,-0.07170571780734011,0.0,-0.035369981845132716,-0.3508551978179371
94,C (all),-0.04664859355867179,-0.33241924631216013,Reg,Lvl,Corner,Gtl,OldTown,2fmCon,-0.07183611428306244,0.38174271465157283,-2.029235369010608,0.6364004855567529,Hip,CompShg,MetalSd,MetalSd,-0.5707501337786359,3,3,BrkTil,3,2,Rec,1.321133939975384,Unf,-0.2886528311122454,-0.9038404040394588,0.3570145763540168,5,0,0.2519651873110093,1.5674623863051673,1.4763672574287763,2,1.390022761157262,3,1.527656289595623,1,4,Detchd,-2.4740169504483154,Unf,2,0.15449218443201704,3,3,Y,-0.7521758378613593,-0.704483250333654,-0.3593249004055313,-0.11633928614822256,1.5059486113854876,0,Unkown,Unkown,-0.0876878115176986,1.7308920455466943,-0.6144386220786311,WD,Normal,Conversion,0,False,0,0,0,0,0,1,0,1,0,2,-0.5114665531145128,1.5294304713174094,-0.406420234235408,0.23704354622859705,M4.0,-0.19638227087401275,0.07663126110549386,-0.06219443867157911,0.0,-2.0147441224629485,-2.0364529209300586,0.6349636825460623,0.6371084487243543,-0.3001295070271208,-0.7349767578988942,0.2061329703521429,1.1494059074040746,-0.20740549983938375,-0.33431477349290417,-0.6744697197978868,-0.8135556517187487,-0.22379427175371305,0.5975069676196396,0.07452230184693841,0.3381043826410737,1.5424845540120085,1.412322038719855,1.2969007111061575,1.467288502803566,1.5379538760096203,3.0,-2.4518077088910313,-2.4851344904238415,-0.05956618559702723,0.267183239252472,-0.4543815769198339,-0.8937259621083854,-0.3423914320656612,-0.9644314594564943,-0.2711215879586981,-0.392014161364558,-0.08814924331875733,0.0,0.41539178824574197,2.3802092231207226,-0.03748973858705011,0.0,2.000339915893468,3.3166247903554,-0.6146248511777709,-0.6143454400855503,-0.42114053528590645,-0.23578789847500414,0.31340973479532974,1.236701447932123,133900,-0.07658716771915806,0.0,-0.040744510284754745,-0.04781963660767898,-0.20128237384533795,0.0,-0.08975246314475094,0.0,-0.024905723402960277,0.8702012280291567,-0.10867375490164187,0.0,-0.035051412247101885,-0.5517907437778138,-0.11592698142037358,0.2729877320447542,0.10503328481840551,1.138815485979251,-0.11984904705077569,0.0,-0.09134045907339697,0.0,-0.08846269422154247,0.0,-0.04961644733251903,-0.11558188081727688,-0.11596822231787589,0.0,-0.09429408176799159,0.6445089512533878,-0.02833485384873275,-0.08263196409300652,-0.08518740018728019,0.0,-0.07714384078778151,0.0,-0.025402291050074736,1.1723032903104205
95,RL,0.2646579170360197,-0.11824476642785373,IR1,Lvl,Inside,Gtl,CollgCr,1Fam,-0.07183611428306244,-0.5171998069472914,0.8522693270993021,0.5879469650669296,Gable,CompShg,VinylSd,VinylSd,-0.5707501337786359,3,4,PConc,4,3,GLQ,0.44821563704274675,Unf,-0.2886528311122454,-0.8857292032846334,-0.5322694339874072,5,1,-0.6666403526129954,1.2237244211893945,0.5150125617367657,2,0.1637791168735143,4,0.29676325272497744,0,0,Attchd,0.7623610333175265,RFn,2,0.9873123817020827,3,3,Y,-0.7521758378613593,1.7414150875342904,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,0,Unkown,Unkown,-0.0876878115176986,-0.489110050937792,-0.6144386220786311,WD,Normal,2 Story,0,False,0,0,0,0,0,0,0,0,0,5,-0.13277322421809662,0.535685554748577,1.6539045643190902,0.23704354622859705,M2.0,0.0317392625110633,0.373317411355907,-0.06894325250061469,0.0,0.8541526905404389,0.8512837933739069,0.5860741957524855,0.5888726933469269,-0.3001295070271208,-0.7349767578988942,-0.22098544646041837,0.6694890865747901,-0.20740549983938375,-0.33431477349290417,-0.670671215136098,-0.7842350542550531,-0.18382061547428524,0.0,-0.587234416549578,-0.6604758185423891,0.954309404921709,1.2412655580190814,0.2991206697259469,0.5995418300789708,0.16623830411145948,2.6457513110645907,0.7643766372739668,0.7613130886436728,0.8851677592486265,0.8375440598041873,-0.4543815769198339,-0.8937259621083854,1.0265409242165344,1.6242399371912573,-0.2711215879586981,-0.392014161364558,-0.08814924331875733,0.0,-0.21411159391135604,-0.2874597483480099,-0.03748973858705011,0.0,-0.6042422495001301,2.23606797749979,-0.6146248511777709,-0.6143454400855503,-0.2873630719490556,0.15957179681209865,-0.16687654390419374,0.7319054274621668,204750,-0.07957906105326223,0.1781551641436851,-0.04074689219832476,-0.27902746946505447,-0.20128237384533795,0.0,-0.08975246314475094,0.0,-0.03169355823893276,-0.6036453344993865,-0.10867375490164187,0.0,-0.03491276612360723,-0.2943136814335953,-0.07637437802047042,0.0,-0.1402381690257703,0.546919253387506,-0.11984904705077569,0.0,0.005565292255475217,1.013183558994388,-0.08846269422154247,0.0,-0.04961644733251903,-0.11558188081727688,-0.11596822231787589,0.0,-0.10873324292299444,0.0,-0.02833485384873275,-0.08263196409300652,-0.08518740018728019,0.0,-0.0860320877718468,0.0,-0.03533292177737477,-0.2972912103902463
96,RL,-1.395643472802335,-0.07534973723249427,IR2,Lvl,Corner,Gtl,Gilbert,1Fam,-0.07183611428306244,2.179627757849301,0.7197863525655132,0.3941328831076361,Gable,CompShg,VinylSd,VinylSd,-0.19437220682004394,5,4,PConc,4,4,ALQ,-0.2931069418296941,Unf,-0.2886528311122454,-0.4465325849801198,-0.8606204531903946,4,1,-1.2488551314380687,1.0151900556858258,-0.08654800032001707,2,0.1637791168735143,3,-0.31868326571034533,1,3,BuiltIn,0.6289021473890382,Fin,2,-0.24788161874340794,3,3,Y,1.0994415651372498,0.24669943661499105,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,0,Unkown,Shed,0.8801456579692323,-0.859110400351873,0.8919935999782177,WD,Normal,2 Story,0,False,0,0,0,0,0,0,0,0,0,4,0.6666904701187819,-0.08067289945661525,0.10866096540321651,0.23704354622859705,M2.0,-0.817085047758987,-1.5973583820315118,-0.06952389235047218,0.0,0.7194472454491524,0.7199106104145033,0.3907610019538664,0.3958087953272157,-0.2680599117821079,0.272827825839694,-0.25278378467108376,0.0,-0.20740549983938375,-0.33431477349290417,-0.5244674332337268,-0.21046102606528486,-0.06651508717212763,0.0,-0.8942948721956212,-1.3995349839629039,0.6424596791691983,1.1303042235889025,-0.19950450528670943,-0.0076028922137473445,-0.39102114697216844,2.449489742783178,0.6285854202267711,0.6290185793911767,-0.41474904100127835,-0.044663311300340465,0.5405556322664591,1.2105411609686272,-0.1353615386773045,0.649888782743085,-0.2711215879586981,-0.392014161364558,-0.08814924331875733,0.0,-0.21411159391135604,-0.2874597483480099,-0.008513535303941064,0.9381607847108258,-0.8484218275057799,2.0,0.8918976417940134,0.8920414974629851,0.20714085063667276,0.7925409076400663,-0.2325118682308197,0.0,185000,-0.026476525591408746,0.0,-0.0407469245622327,-0.3253339516657829,-0.20128237384533795,0.0,-0.09154979676382594,0.0,-0.03176802664222434,-0.8655328633666631,-0.10867375490164187,0.0,-0.03389851800291058,0.18808581940630573,-0.023342468175462188,0.0,-0.1478884521070308,0.0,-0.10689995258878637,0.7352248855054206,-0.10157463810945713,0.0,-0.08846269422154247,0.0,-0.04961644733251903,-0.11558188081727688,-0.11596822231787589,0.0,-0.10873324292299444,0.0,-0.028310620896504744,0.7214090091766548,0.8014394617133477,0.9685870042029399,-0.08975219549449706,0.4551272905865707,-0.03548457783167606,-0.9701843088275038
97,RL,0.5759644276307112,-0.025338943848185004,IR1,Lvl,Inside,Gtl,CollgCr,1Fam,0.6514792433257054,-0.5171998069472914,0.9185108143661966,0.6848540060465762,Gable,CompShg,VinylSd,VinylSd,0.44214928730110414,4,3,PConc,4,3,ALQ,1.5755523398250977,Unf,-0.2886528311122454,-0.3197541796963426,1.2098151401173312,5,1,1.1007049537760052,-0.7951632272572445,0.13808537411890817,2,0.1637791168735143,4,-0.31868326571034533,0,0,Attchd,0.8290904762817706,RFn,2,-0.004585830776871902,3,3,Y,0.5088394624566589,-0.26663725157951584,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,0,Unkown,Unkown,-0.0876878115176986,0.6208909973044512,-1.3676547331070554,WD,Normal,1 Story,0,False,0,0,0,0,0,0,0,0,0,4,0.017501906296354244,0.9390986696890197,-0.406420234235408,0.23704354622859705,M3.0,0.2916917075312662,0.6512071523465344,-0.06987598036718759,0.0,0.9216066953756243,0.9169210458798936,0.6838776446772077,0.6853321346015835,-0.06786768281426679,0.918307070878678,0.4099361854527366,1.255210077965078,-0.20740549983938375,-0.33431477349290417,-0.4629404914445186,-0.07546115223819572,0.11892032677608651,1.0999159695710083,0.8788368683496159,1.1411431499082891,-0.6374570242731167,-0.8502460384647269,-0.024631726451660046,0.22610766986445613,-0.39102114697216844,2.449489742783178,0.8323743444569985,0.8274106582796691,-0.2078727342421395,0.14732901258238965,0.007078227073303354,0.8428165547608384,-0.2985234198863697,0.13083154068290057,-0.2711215879586981,-0.392014161364558,-0.08814924331875733,0.0,-0.21411159391135604,-0.2874597483480099,-0.03748973858705011,0.0,0.4538692551910192,2.8284271247461903,-1.3673234025094156,-1.3678203713226367,-0.21637794954961365,0.29432655043993805,-0.027638055852975837,0.9690710343875828,214000,-0.0728815715599485,0.5400849077055072,-0.04074693087075461,-0.379322116661492,-0.20128237384533795,0.0,-0.0981831782256506,0.0,-0.017870201792727275,1.2997645477610942,-0.10867375490164187,0.0,-0.030447062025712148,0.7011079597924846,-0.0265376645239715,0.9374629957228264,-0.15392526569384302,0.0,-0.15102381449491495,0.08413219997898169,-0.09424960057839367,0.0,-0.08846269422154247,0.0,-0.04961644733251903,-0.11558188081727688,-0.11596822231787589,0.0,-0.10873324292299444,0.0,-0.02833485384873275,-0.08263196409300652,-0.08518740018728019,0.0,-0.08938533632418644,0.0,-0.03405151674344252,0.2992941762037149
98,RL,0.4030163661892159,0.04050693040730836,Reg,HLS,Inside,Gtl,Edwards,1Fam,-1.518466829500598,-0.5171998069472914,-0.20759446917100974,-0.9625656906074178,Hip,CompShg,HdBoard,HdBoard,-0.3050715971019827,3,3,CBlock,3,3,Rec,0.16747809238099404,Unf,-0.2886528311122454,-0.2880595783753983,-0.2221601380734748,3,1,-0.5243211844557553,-0.7951632272572445,-1.0574210593357107,1,0.1637791168735143,3,-0.31868326571034533,0,0,Attchd,-0.3053100541103801,Fin,1,-0.19173643690497655,3,3,P,0.2055573016206799,-0.704483250333654,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,0,Unkown,Unkown,-0.0876878115176986,-0.489110050937792,-0.6144386220786311,WD,Normal,1 Story,0,False,0,0,0,0,0,0,0,0,0,2,-0.38523544348237404,-0.6426119891830383,0.10866096540321651,0.23704354622859705,M2.0,0.1433439403428662,0.4989330766166854,-0.06980614694082114,0.2012633359738139,-0.215928459237359,-0.20341732949268232,-0.965466403405668,-0.9610989632682088,-0.28415019313341194,0.11174845442187599,-0.2687852684842007,0.4092408733020127,-0.20740549983938375,-0.33431477349290417,-0.44620609081969,-0.04312294329727001,-0.24382691068528495,0.0,-0.49891552068447353,-0.4943337921161345,-0.6374570242731167,-0.8502460384647269,-0.8000959930495009,-1.1468894244751973,-0.39102114697216844,2.449489742783178,-0.3143297325325276,-0.3007847026598182,-0.3691491927711681,0.0006525712502144733,-0.18819742464050462,0.619652330948098,-0.3423914320656612,-0.9644314594564943,-0.2711215879586981,-0.392014161364558,-0.08814924331875733,0.0,-0.21411159391135604,-0.2874597483480099,-0.03748973858705011,0.0,-0.6042422495001301,2.23606797749979,-0.6146248511777709,-0.6143454400855503,-0.3837238501380516,-0.09282088943459457,-0.13739020451905964,0.0,94750,-0.07802250984861195,0.37860789788759863,-0.040746930418764545,-0.36294781612372917,-0.15799601433800528,0.44862382457222877,-0.0906733812327851,0.0,-0.031782916477286,-1.0776462390311794,-0.10867375490164187,0.0,-0.03508132050371261,-0.7499132100046129,-0.08755707478541788,0.0,-0.05542307942108492,0.0,-0.14568211102278042,0.0,-0.09134045907339697,0.0,-0.08846269422154247,0.0,-0.04961644733251903,-0.11558188081727688,-0.11596822231787589,0.0,-0.10873324292299444,0.0,-0.02833485384873275,-0.08263196409300652,-0.08518740018728019,0.0,-0.07996793455195597,0.0,-0.035170432314605274,-0.13916360902653147
99,RL,0.8180917136488045,0.01084120928154575,Reg,Lvl,Corner,Gtl,Edwards,1Fam,-0.7951514718918303,-0.5171998069472914,-1.6980279326761358,-1.689368497954768,Gable,CompShg,Wd Sdng,Wd Sdng,-0.5707501337786359,3,3,BrkTil,3,3,ALQ,-0.7361458794990227,Unf,-0.2886528311122454,-0.49181058686718304,-1.3668282744616667,2,0,-0.8477738393585738,-0.7951632272572445,-1.2953801424277924,1,-1.0624645274102336,3,-0.934129784145668,0,0,Basment,-1.8067225208058737,Unf,1,-0.5005349370163492,2,3,Y,-0.7521758378613593,-0.704483250333654,0.9009410748101997,-0.11633928614822256,-0.2702083542015609,0,Unkown,Shed,0.7188400797214105,-0.489110050937792,1.6452097110066422,COD,Other,1 Story,0,False,0,0,0,0,0,1,0,0,0,4,-0.6437086679672296,-1.3287691934805652,-1.436582633512657,0.23704354622859705,M2.0,0.5158834987391661,0.856412805259937,-0.06991265598112442,0.10412112793062553,-1.691484815007042,-1.7012296901639463,-1.6841235027680683,-1.6919916985319847,-0.3001295070271208,-0.7349767578988942,-0.1266809018600707,0.0,-0.20740549983938375,-0.33431477349290417,-0.5443433297198315,-0.2611295591866636,0.22268598111985805,0.0,-0.6921063786882056,-0.8794134083176344,-0.6374570242731167,-0.8502460384647269,-0.9088329534842433,-1.470167106078973,-0.8625483748121612,2.23606797749979,-1.801779577161348,-1.809101291659262,-0.6040526362945885,-0.25709406967347687,-0.4543815769198339,-0.8937259621083854,-0.3423914320656612,-0.9644314594564943,0.1102519731216179,1.619528320316565,-0.08814924331875733,0.0,-0.21411159391135604,-0.2874597483480099,-0.01825801487669981,0.8478443723475497,-0.6042422495001301,2.23606797749979,1.645721583434153,1.6449537839762087,-0.4526424715530284,-0.40299599024336064,0.17918364463468386,0.0,83000,-0.05845911581824214,0.7182503036819171,-0.04074693094973923,-0.39497285988871894,-0.1896972826588048,0.322678056165314,-0.08975246314475094,0.0,-0.03112157389612401,-0.11750018590242754,-0.10867375490164187,0.0,-0.02752777405954402,0.9317850498678196,-0.06073394479256088,0.0,-0.026802746401369083,0.0,-0.11984904705077569,0.0,-0.09134045907339697,0.0,-0.09432060272677241,0.33204212552267803,-0.04961644733251903,-0.11558188081727688,-0.11596822231787589,0.0,-0.10873324292299444,0.0,-0.028324072728899224,0.5577456740113107,0.6389460637695132,0.9207846503648667,-0.07456257969920425,0.0,-0.02974029577481102,0.8755564033620242
100,RL,0.5413748153424122,-0.11994854095196847,IR1,Lvl,Inside,Gtl,NAmes,1Fam,-1.518466829500598,-0.5171998069472914,-0.40631893097169325,-1.253286813546358,Gable,CompShg,Plywood,Plywood,-0.5707501337786359,3,3,CBlock,3,3,ALQ,0.27494793369682125,Unf,-0.2886528311122454,-0.42162968394223493,-0.24496229218479335,2,1,0.16139844393822012,-0.7951632272572445,-0.5529478031804974,1,0.1637791168735143,3,-0.31868326571034533,0,0,Attchd,-2.4740169504483154,Unf,0,-2.2129629830885067,0,0,Y,2.0571747046192894,-0.704483250333654,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,0,Unkown,Shed,0.7188400797214105,-1.9691114485941161,1.6452097110066422,WD,Normal,1 Story,0,False,0,0,0,0,0,0,0,0,0,4,1.00931776769173,0.003322206586702706,0.623742165041841,0.23704354622859705,M1.0,0.261236205658151,0.6211518358897878,-0.06891487667394851,0.0,-0.414644311319392,-0.40212745707793957,-1.2535900772649844,-1.2531201425027785,-0.3001295070271208,-0.7349767578988942,-0.2556364016750854,0.524354778462847,-0.20740549983938375,-0.33431477349290417,-0.5130650178954137,-0.18317646019075182,-0.24109497844061342,0.0,-0.00036471709400685885,0.24651932543369878,-0.6374570242731167,-0.8502460384647269,-0.5194879996646463,-0.5249367991637703,-0.39102114697216844,2.449489742783178,-2.4518077088910313,-2.4851344904238415,-1.201506985816562,-3.2392734602336763,1.835985173359195,1.6982335250667833,-0.3423914320656612,-0.9644314594564943,-0.2711215879586981,-0.392014161364558,-0.08814924331875733,0.0,-0.21411159391135604,-0.2874597483480099,-0.01825801487669981,0.8478443723475497,-1.2553877908485296,1.0,1.645721583434153,1.6449537839762087,0.507182149085844,1.0182676366331873,-0.23403241223616092,0.05763858591866035,128950,-0.07422301018274916,0.5111127132621053,-0.04074688991596792,-0.27718819330287603,-0.20128237384533795,0.0,-0.08975246314475094,0.0,-0.03177178858830772,-0.8961927677651024,-0.10867375490164187,0.0,-0.03507879777844757,-0.7164132446685086,-0.11657437033058266,0.0,-0.11245402400325351,0.0,0.35807147531608174,1.3549853037428836,-0.09134045907339697,0.0,-0.08846269422154247,0.0,-0.04961644733251903,-0.11558188081727688,-0.11596822231787589,0.0,-0.10873324292299444,0.0,-0.028324072728899224,0.5577456740113107,0.6389460637695132,0.9207846503648667,-0.0696535513120177,0.7121672198899947,-0.03548465587807504,-1.0845739786227464
101,RL,-1.395643472802335,0.00863632460327961,IR1,Lvl,Inside,Gtl,NWAmes,1Fam,-0.07183611428306244,1.280685236250437,0.18985445443035723,0.781761047026223,Gable,CompShg,Plywood,Plywood,-0.4157709873839215,3,3,PConc,3,3,ALQ,1.6588962983965554,Unf,-0.2886528311122454,-0.35597658120599324,1.2599798791622319,4,1,1.1576326210389012,-0.7951632272572445,0.17996617274311455,2,0.1637791168735143,4,-0.31868326571034533,2,3,Attchd,0.09506660367508486,RFn,2,0.03284429044874903,3,3,Y,0.5886505574134955,0.3221901260553597,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,0,Unkown,Unkown,-0.0876878115176986,-1.599111099180035,1.6452097110066422,WD,Normal,1 Story,0,False,0,0,0,0,0,1,1,0,0,4,0.3120411621046779,1.0680489029104516,1.1388233646804655,0.23704354622859705,M1.0,-0.817085047758987,-1.5973583820315118,-0.06991565878312009,0.09293182771946083,0.18332632613846878,0.19309487875535616,0.7817789949522047,0.7817433340661161,-0.294692101604956,-0.08827969485098003,0.4844840890868441,1.2879814821636821,-0.20740549983938375,-0.33431477349290417,-0.48140299084716687,-0.11307687538632091,0.15069805113792134,1.122488253462918,0.9394146332775739,1.191888356348178,-0.6374570242731167,-0.8502460384647269,0.009464307368269717,0.26870871131196844,-0.39102114697216844,2.449489742783178,0.08814318295622814,0.0985082642998666,-0.17390477218027328,0.1759084430861573,0.06733936154765151,0.8969273826382682,-0.10119560766965177,0.7127261389229543,-0.2711215879586981,-0.392014161364558,-0.08814924331875733,0.0,-0.21411159391135604,-0.2874597483480099,-0.03748973858705011,0.0,-1.1739945981799795,1.4142135623730951,1.645721583434153,1.6449537839762087,-0.04774658771887062,0.5344838260366711,0.03293538424167145,1.0334645145869554,205000,-0.026476525591408746,0.0,-0.040746930951374834,-0.3973530996280087,-0.19205345800697238,0.3048472202915107,-0.09007148506920605,0.0,-0.014684030219880228,1.44048356629397,-0.10867375490164187,0.0,-0.02962835461398691,0.7748078835319138,-0.013697507447114027,0.9692340446339955,-0.15400491629128973,0.0972846718053251,-0.15034651602997146,0.2594982881401176,-0.10241090689678665,0.0,-0.08846269422154247,0.0,-0.04961644733251903,-0.11558188081727688,-0.11596822231787589,0.0,-0.10873324292299444,0.0,-0.02833485384873275,-0.08263196409300652,-0.08518740018728019,0.0,-0.09356208350584538,0.0,-0.033086883200615015,0.4899915578422539
